N,P,K,temperature,humidity,ph,rainfall,label
80,33,32,24.808517477452956,42.99215362769343,7.207927858581169,96.61645158164102,Wheat
93,46,42,16.344027129538585,55.29198133815461,6.7878568879145345,82.94992322147432,Wheat
65,35,32,17.67817101165216,41.16850380600644,6.031458048986284,63.499879433954774,Wheat
66,46,39,21.101582569297754,59.67134392489511,6.3228436012973654,79.80026978315651,Wheat
98,44,38,19.499321764344547,52.030724886327576,6.873718007590802,59.2321586119701,Wheat
84,43,32,20.82185263430028,51.53617663841803,6.973518764986777,59.12382334472225,Wheat
73,32,31,24.26205877731841,59.58281228510366,6.541755730925612,56.223969693774336,Wheat
98,37,31,15.757525670620744,56.96311255365891,7.391817772576824,52.566921999809686,Wheat
90,33,44,17.546862058171442,52.257566422379966,7.203473693645309,97.3177100784373,Wheat
70,41,46,16.88157613568939,52.5550209749364,6.8359529508385855,91.66468575657908,Wheat
80,34,42,23.250580324478353,59.19399423758931,7.407657483719683,92.15151565496316,Wheat
87,30,41,16.319811677943115,53.51481250856932,7.224802124982121,62.78266295070741,Wheat
87,48,31,24.71259064997087,40.94600930379234,6.219182090064035,67.61729391762256,Wheat
99,38,46,20.769570771040605,45.490038425785826,6.941435309598027,51.05721466644414,Wheat
81,32,33,18.076887655507225,49.91865473508368,6.376046691810815,69.25198531738528,Wheat
62,42,32,24.03043979355376,42.381812885658896,6.310347893109872,90.55485566258761,Wheat
93,36,40,22.273867367525632,54.54982660262944,7.264436492324203,80.65900511708246,Wheat
95,42,40,19.79205354427216,54.325742711296,6.363656662505073,63.79143033431555,Wheat
88,45,42,18.582097803856485,42.40949414471609,6.535783602879414,79.58245103819485,Wheat
61,36,38,20.82047878366333,47.00992260501366,6.857112741027173,97.48889392586418,Wheat
71,40,38,18.131247856287228,58.22984154117268,7.235471606299232,58.95035763426177,Wheat
76,40,40,23.843193931730518,48.617666421146836,6.012839492032074,89.95448883527641,Wheat
73,43,42,18.50013527221325,54.32333836602583,7.289220994248877,90.03001156562812,Wheat
89,38,45,22.5013203288391,57.21418791270965,6.19769947097763,54.09208094799684,Wheat
84,47,46,18.65146843546145,55.0020452052458,6.629505337702686,95.08225401702772,Wheat
88,32,45,22.128985671881797,58.47143399148061,7.492077764842659,60.94855692363133,Wheat
75,33,40,23.551871222907437,54.36282644969161,7.1658743512885525,82.25151857490872,Wheat
74,32,42,24.33235368685892,57.427074545754024,7.2818624953960445,61.58954961978275,Wheat
93,45,39,20.499221245429585,50.42196717674475,6.574055856984144,87.64282412084933,Wheat
83,41,37,19.952021037438314,52.11436138736704,7.046784379643411,64.26951600047184,Wheat
80,37,35,18.207225046633614,50.15312817000613,6.331906707093069,77.02456713327601,Wheat
89,31,47,17.964021235888566,52.62598229661137,7.00161307035349,84.98090630870064,Wheat
74,43,33,23.43615895164079,48.15199541576163,6.869388616493089,76.51323333828165,Wheat
72,47,35,15.395901263843491,45.711682813705636,7.399457516472945,89.09861166153169,Wheat
75,39,50,22.51190046882926,41.24387423429843,6.621012202717474,95.31921328059444,Wheat
78,31,42,22.859134910523,57.58261713499368,6.753527189293928,58.99315250624965,Wheat
63,44,44,22.36052909563813,56.46577585792715,7.01767415827856,82.58619639484573,Wheat
73,45,37,15.409501805436644,53.4584316443835,6.609887395653736,78.62519949807275,Wheat
67,46,30,20.08837050753727,49.570290751839806,6.015529549904769,58.86788334095887,Wheat
66,50,32,18.28435983315577,49.87379190762349,7.034936466278147,52.7136482412441,Wheat
98,50,30,15.127096634779273,51.6152064138286,7.212449666840037,76.29761210596948,Wheat
95,44,33,21.28571206576627,43.908021822036595,7.375874817698598,52.72769010262083,Wheat
66,39,31,15.132101663615298,58.33060562662006,6.1620020238221995,76.00034604351508,Wheat
99,36,38,17.407610709369152,51.964039325186235,6.001928142962727,58.41253640929982,Wheat
61,32,31,23.527385916198867,55.57560568837793,6.326024129059317,63.81080278110041,Wheat
62,42,41,20.810570538308983,40.583722102467924,6.173412431141461,78.34371700274377,Wheat
62,48,50,20.899185891292625,45.1961437296537,6.901658272719755,96.59712334768301,Wheat
86,48,47,23.486150309017603,46.72770823333961,7.347443206857061,97.05027185100013,Wheat
93,33,37,23.180274519988032,53.339631747248326,6.203467480006873,76.02026258496973,Wheat
71,40,36,20.41868027183252,42.74882208090911,6.255822359462942,95.1019956427266,Wheat
64,47,31,24.50281750411971,57.5426225582505,6.150925326709273,62.326333003045505,Wheat
96,43,30,15.878049499807348,49.82236141021339,6.441964744745966,50.023801438744265,Wheat
87,44,46,22.8744078392917,55.01982978009835,6.487961884525149,62.125944158404806,Wheat
79,39,32,19.837420078800378,54.37798532229178,6.3255111341625225,52.99687168663099,Wheat
64,46,38,15.521436141888438,55.10296417748353,6.123502764999046,84.68781178197375,Wheat
96,46,46,16.539998592419956,59.81156295097912,6.751077966788464,93.46816652894316,Wheat
98,35,45,23.99704351347109,57.81622986894632,7.39390670815635,73.02698001583452,Wheat
76,44,34,19.738593733470232,55.580649930498055,7.048262100105305,95.26377828369453,Wheat
75,40,34,16.113317757869773,56.203164782548924,6.423890008547083,53.475808220135775,Wheat
62,43,41,16.98977796360458,57.4932403765074,6.185391524944593,67.00303789224624,Wheat
97,32,47,20.72252581875863,48.33156917769596,7.01754927749323,82.07777028111752,Wheat
74,34,33,23.211455817999372,41.225807684231086,6.3730317572793105,57.73380233563805,Wheat
62,40,49,20.201812618479323,40.29394392634907,7.249691024164383,60.22562069110222,Wheat
99,39,39,24.157443925926074,45.422370271791166,6.419055169042265,73.62480613638621,Wheat
85,45,34,20.478389267499146,45.24871962627365,6.268006420769575,81.69419379584187,Wheat
73,42,38,19.15709869196451,59.683700910800724,6.406459471962054,81.46462672356077,Wheat
88,34,44,23.988476719487675,41.164867051173914,6.7481215092471825,88.32934656489732,Wheat
93,30,37,23.429109423584315,44.224426040708224,6.8494784522561165,82.62461135479765,Wheat
87,43,39,19.060486543673257,51.94451493810733,7.096687693539694,60.02860001930719,Wheat
64,31,46,23.990238087530216,50.20427325884026,6.98527378859917,57.82947544356898,Wheat
62,38,40,24.057267138803297,56.256982075554994,7.012315192785831,78.4324516958826,Wheat
88,45,48,23.73803569971758,55.798164949850175,6.33031527561169,86.28555361962628,Wheat
82,50,34,17.57081517342824,47.48174654027306,6.9222928972591795,94.02308798600794,Wheat
99,32,43,16.116677206046973,50.3896091713609,6.139850110036391,98.04532985442586,Wheat
70,36,46,24.86900451066215,46.217965891607754,6.074219163663718,82.40657996905507,Wheat
67,31,49,21.045727953494456,47.86100522312237,6.546291908793778,50.59918697723879,Wheat
65,41,45,22.39210358278028,53.96295787553861,6.031554254421342,74.38154999054792,Wheat
61,37,46,17.837244646915597,56.25434496469339,6.002192057654784,82.00751570178161,Wheat
93,43,46,15.644389350038384,42.11427784750375,7.328369398157188,52.89522234880119,Wheat
64,42,45,24.190814892342544,48.01331211597795,7.07254886961157,52.86243520162918,Wheat
71,39,43,24.11495313441263,42.71155087360544,6.303590938980709,79.82264044789612,Wheat
63,35,37,24.3659169193893,46.23162059668844,6.381540777701769,67.63407105056328,Wheat
97,44,43,23.35557823521279,40.15131576931455,6.483130981765207,56.573558849009885,Wheat
65,33,42,24.667303894975664,51.922267850861665,7.4820270691673905,92.4962432062311,Wheat
78,34,47,19.851144987365824,54.94198127602439,6.0204699296653885,66.98451378794812,Wheat
94,30,44,18.77435678623075,49.77794032966012,6.393633212225383,76.39485094575792,Wheat
69,33,47,16.933006643776526,59.127047999392246,6.318834350931535,55.13491912644197,Wheat
63,42,36,17.336384246677653,51.31670002894209,7.321600087402299,75.85556568740051,Wheat
65,45,40,23.64729535583383,42.65159967466874,6.50157322447081,90.0914427255232,Wheat
63,40,50,16.97315349832732,53.75842392710498,6.038300709358237,89.84607432458361,Wheat
84,37,37,15.768311650630114,59.386472071675655,6.567385332462547,86.23013796796394,Wheat
74,34,42,18.607409204315545,40.144722074526534,7.211437255249736,72.51002215717996,Wheat
93,38,48,20.01632302763237,50.662137890690104,6.818031394400374,62.33177383713694,Wheat
91,36,46,24.55680127205173,52.31142985979764,6.110949373357587,50.535919957000104,Wheat
84,39,32,24.929852869394736,50.26539808674279,6.251006969340897,59.034530338881055,Wheat
65,41,38,17.441325654848786,47.25457022312411,6.539502661255211,91.50751570670238,Wheat
69,31,43,15.508080934282567,45.936707466106775,6.213790716353493,68.97447489319448,Wheat
85,50,40,21.959445050086657,57.5879035613914,6.918644248866548,61.64157951303073,Wheat
81,44,49,16.519513574216692,40.96404427563722,6.90810273249965,62.71996465564332,Wheat
73,43,42,20.323314426432894,45.16728714984279,7.033431133433876,87.657567889848,Wheat
92,48,31,20.337455696307813,43.52661786390756,6.242130874057093,67.29124839202576,Wheat
81,48,42,20.55930354191594,46.16675459591889,6.527444271438006,87.49695224725616,Wheat
62,47,42,18.761860511262604,56.021340449029225,7.250390661373283,54.347009992712074,Wheat
71,33,33,15.043816305729983,45.27531023152547,6.275464517748135,55.24346566184751,Wheat
80,45,44,22.2525570493919,45.042525353807044,6.03611285633763,56.46401653330789,Wheat
100,47,31,19.196002733229328,59.23582413278954,6.173986292612624,75.2670226248282,Wheat
62,35,50,24.031083473392364,58.4757583865229,6.688470340278928,59.99534713527973,Wheat
90,45,31,17.480539004793254,50.835083940104205,7.435222891677376,75.81593930561442,Wheat
99,41,40,24.927166972415165,56.6514325328486,6.5995345478467335,69.74525958305844,Wheat
78,33,39,22.45621267828132,59.68567361441024,7.409357406417597,73.96319805487248,Wheat
85,36,45,15.23692071062783,56.08604934404984,7.191395364813973,86.83013798026852,Wheat
63,49,31,19.978818847633974,46.7540685808291,6.025165378448626,75.37844134339312,Wheat
80,36,38,21.161206263342184,57.97984229080265,6.565432567550661,56.870547947358915,Wheat
86,48,44,25.65788919536029,51.67172011524787,6.523460470194609,67.37088731364221,Maize
102,60,41,29.01677852060836,66.29432968434308,6.005617836703307,99.8560898163199,Maize
109,50,52,27.405563207398085,61.804477488997996,6.786854929890665,62.498960933775656,Maize
105,50,55,20.56548246276842,65.06123644276457,6.345976045759806,100.01673677065571,Maize
100,58,58,23.641783035334733,62.118766060354915,5.885798636078992,119.09379045401616,Maize
87,40,58,21.06988125603347,67.37638177364842,6.806154839915921,81.73944319788977,Maize
73,52,56,29.39821822162922,64.73636246872567,5.990032335402029,106.9157234110608,Maize
72,53,56,25.46502949105723,57.92574408824187,6.806970479037586,86.35761021882213,Maize
86,43,41,25.7953905814811,59.22643609026842,5.50184102618805,87.08228343447664,Maize
71,43,50,21.137644166670437,53.965105130627755,5.942946426441617,74.87151646090199,Maize
99,42,36,18.474158957045894,69.27045318021537,6.161523689747139,75.10383565858166,Maize
77,56,46,20.815769928002723,61.36475312636358,6.934340184283169,89.02255261241464,Maize
109,56,54,19.062208130372728,52.139618700094694,5.581000566353151,99.32252364167368,Maize
80,46,51,28.011452003107486,65.63379117664229,6.255376389501928,111.46121725394428,Maize
73,53,37,27.39813645571393,54.41636264959329,5.718857267438798,84.57187374325727,Maize
76,42,48,20.74793415058847,50.686379997165425,6.863020251459858,92.87584435778595,Maize
100,46,37,22.206928550971487,52.44419201544757,6.837529868491498,76.74564794002188,Maize
97,52,51,18.156345057268844,64.1311905565597,6.72193932033806,99.93244514200683,Maize
81,44,57,20.463634943981653,63.08173963060513,6.7184048558789,95.59286024766806,Maize
93,57,57,19.872167942947648,50.564836457110026,6.03066244693319,83.31429478306126,Maize
89,57,45,19.173281668815786,54.31104851632961,6.163029074977084,103.62922945303944,Maize
79,50,38,22.363660362409092,52.78231140434856,6.179600230058489,74.19439142128442,Maize
104,57,40,21.792908938043553,64.12426478324186,5.502943698847966,106.7695503531973,Maize
85,45,42,19.591117449522965,60.70001458756607,6.679081461932024,119.97171189697441,Maize
98,40,51,18.453041056528757,52.13808333287022,6.753525851309238,117.49250324945541,Maize
74,47,41,23.23606009698949,58.693668427043136,6.033684269877375,96.09015604829807,Maize
95,60,37,21.866220181729016,64.96476248039893,6.866579890985117,117.46304609366588,Maize
92,52,50,26.664737303488465,52.188703615182405,6.307411263903775,91.70883022682769,Maize
103,45,41,22.066616439131224,65.84402971734194,5.6692088878808935,70.62531688539217,Maize
74,49,35,24.569858726231104,62.665619030853975,5.660898822620413,64.21271764573517,Maize
87,41,53,24.17873870245174,56.331657552414626,6.824295275690302,72.10778966488543,Maize
99,51,43,26.909236198065244,59.760372374092654,5.814863349845779,62.52386801910028,Maize
78,46,42,19.613283849795785,60.99230818071208,6.72697346922999,68.93079848404415,Maize
101,57,36,24.579619024068307,63.82738283556081,6.709313964659453,111.40592055228069,Maize
103,42,51,25.889054015154066,53.531693338907665,6.84151514387459,92.01698616493931,Maize
89,56,48,28.903655274531307,58.08152087556963,6.248570910162364,76.88819145197579,Maize
76,41,41,19.52728334484745,57.152474596729334,6.0507858476244385,86.14583693391396,Maize
80,43,54,21.704685727037177,52.381177250856425,5.5535019450781435,75.65404929901189,Maize
95,54,51,24.209730383703665,69.44891387673547,5.744635313570851,108.17097455068757,Maize
107,47,35,28.306613632655235,55.15014223947268,6.6996939073969255,86.97397861170052,Maize
90,58,38,27.480325578863365,67.01197593596949,5.567839587007838,63.93142006665752,Maize
74,48,48,26.209412014339954,55.70539547945568,6.771734111173839,71.30559295038961,Maize
85,56,55,25.45001153040435,63.19477469068063,5.973326503980665,69.34807395980435,Maize
77,51,38,18.24407222227751,68.74108496741383,6.278577329880409,100.94992684036593,Maize
74,54,46,26.628912846947713,64.69147824785385,6.384559184015778,60.47569996509958,Maize
93,59,37,22.662449124297805,62.99127780660195,6.618563051172899,94.52481635031359,Maize
92,48,59,23.09853391299922,60.316021287456074,5.670231404392285,93.68304211328233,Maize
88,54,52,18.783405339473216,53.44912529734686,6.098322061883698,114.57062093197604,Maize
87,58,50,19.17218023847851,69.4806134491418,5.882111004593604,67.2744714043346,Maize
97,58,52,21.629412083297023,65.6854791843231,6.567656802799926,111.61615155208557,Maize
85,42,53,28.252661691471374,66.23507290132845,6.786923147958565,114.8635992553815,Maize
71,60,54,27.800278724925267,56.441839115276785,6.73158330086572,86.47481404429337,Maize
110,44,58,18.361846760349554,56.92593170656469,5.907045536224345,105.86839707686167,Maize
110,49,58,19.40017077994448,54.061763631924066,6.782713935598853,106.94952162729496,Maize
90,60,53,21.94717531683949,66.96605540421895,6.379186314729991,89.33653506589754,Maize
70,45,36,20.493961416996598,56.87340273559136,6.235969614076199,95.58402262832803,Maize
84,51,56,25.644411854311485,63.22677049124921,5.876316600887134,99.1231254410553,Maize
85,48,54,26.675401605742554,58.80699268118564,6.595380811724277,83.71519494810711,Maize
80,42,50,27.341710102655856,52.16012837869301,6.037943832399864,66.99044078671818,Maize
85,44,54,28.665504792888125,61.04035654816883,6.910530714504099,108.0171533672883,Maize
74,59,41,22.702943206944006,61.39429711054651,6.4948719463234,100.48958905020451,Maize
93,48,43,26.863534167712512,57.823352976448874,6.976542704022502,63.24016804957464,Maize
83,43,47,26.09006124977189,62.69689236775051,6.1459671530967555,67.19317787367177,Maize
89,60,38,21.98338552299496,68.68338083927111,5.917594332663745,91.24726945295282,Maize
109,40,56,23.73415203311806,58.65134885562621,6.237540735365171,84.78162747954919,Maize
94,43,37,19.31902647671392,68.52821622731776,5.943695534763817,94.84696990689214,Maize
98,55,35,26.27878710036535,54.191737385943895,6.901591943009329,95.61438661182687,Maize
100,43,44,21.97035866392863,60.740277677976714,6.3761834521007215,80.6595028369471,Maize
107,53,47,29.587162719379954,50.964412445135274,6.9149078857387645,94.72411811931858,Maize
90,57,59,29.181239987000474,61.006485195860584,6.991083176525971,94.2238855966011,Maize
98,46,41,18.352026134727495,67.19963532456556,5.818143175291101,102.10385360998706,Maize
79,48,56,26.70138865283102,66.63809297002283,6.096773402358038,89.72526651859526,Maize
80,53,54,27.655904527527497,58.10251644675528,5.656870522553275,97.28759391319454,Maize
90,40,54,29.216538882423478,58.2695223456708,6.342314964489284,64.44319407025311,Maize
78,59,57,18.023362758292123,55.688718018850274,5.642982473297036,77.92376547323911,Maize
85,57,57,25.062859359075787,63.588085642239,6.863949258652278,72.67247757260127,Maize
